Time (ms),Device,Action,Details
1725112471952,Mouse,Move,"X: 731, Y: 820"
1725112472053,Mouse,Move,"X: 731, Y: 820"
1725112472153,Mouse,Move,"X: 731, Y: 820"
1725112472254,Mouse,Move,"X: 731, Y: 820"
1725112472354,Mouse,Move,"X: 731, Y: 820"
1725112472455,Mouse,Move,"X: 731, Y: 820"
1725112472555,Mouse,Move,"X: 731, Y: 820"
1725112472655,Mouse,Move,"X: 731, Y: 820"
1725112472756,Mouse,Move,"X: 731, Y: 820"
1725112472857,Mouse,Move,"X: 727, Y: 827"
1725112472958,Mouse,Move,"X: 724, Y: 831"
1725112473059,Mouse,Move,"X: 722, Y: 836"
1725112473159,Mouse,Move,"X: 721, Y: 836"
1725112473259,Mouse,Move,"X: 721, Y: 836"
1725112473359,Mouse,Move,"X: 721, Y: 836"
1725112473460,Mouse,Move,"X: 721, Y: 837"
1725112473561,Mouse,Move,"X: 700, Y: 854"
1725112473662,Mouse,Move,"X: 688, Y: 861"
1725112473762,Mouse,Move,"X: 688, Y: 861"
1725112473863,Mouse,Move,"X: 688, Y: 861"
1725112473963,Mouse,Move,"X: 688, Y: 861"
1725112474064,Mouse,Move,"X: 668, Y: 857"
1725112474165,Mouse,Move,"X: 648, Y: 851"
1725112474266,Mouse,Move,"X: 646, Y: 851"
1725112474367,Mouse,Move,"X: 646, Y: 851"
1725112474467,Mouse,Move,"X: 646, Y: 851"
1725112474568,Mouse,Move,"X: 646, Y: 851"
1725112474668,Mouse,Move,"X: 646, Y: 851"
1725112474769,Mouse,Move,"X: 646, Y: 851"
1725112474870,Mouse,Move,"X: 646, Y: 851"
1725112474971,Mouse,Move,"X: 646, Y: 851"
1725112475071,Mouse,Move,"X: 646, Y: 851"
1725112475172,Mouse,Move,"X: 646, Y: 851"
1725112475272,Mouse,Move,"X: 616, Y: 840"
1725112475373,Mouse,Move,"X: 607, Y: 837"
1725112475473,Mouse,Move,"X: 607, Y: 837"
1725112475574,Mouse,Move,"X: 607, Y: 837"
1725112475674,Mouse,Move,"X: 624, Y: 838"
1725112475775,Mouse,Move,"X: 630, Y: 838"
1725112475876,Mouse,Move,"X: 630, Y: 838"
1725112475977,Mouse,Move,"X: 630, Y: 838"
1725112476078,Mouse,Move,"X: 630, Y: 838"
1725112476178,Mouse,Move,"X: 630, Y: 838"
1725112476279,Mouse,Move,"X: 630, Y: 838"
1725112476379,Mouse,Move,"X: 630, Y: 838"
1725112476479,Mouse,Move,"X: 630, Y: 838"
1725112476580,Mouse,Move,"X: 630, Y: 838"
1725112476681,Mouse,Move,"X: 630, Y: 838"
1725112476782,Mouse,Move,"X: 630, Y: 838"
1725112476883,Mouse,Move,"X: 631, Y: 851"
1725112476984,Mouse,Move,"X: 631, Y: 851"
1725112477084,Mouse,Move,"X: 631, Y: 851"
1725112477185,Mouse,Move,"X: 625, Y: 846"
1725112477286,Mouse,Move,"X: 624, Y: 831"
1725112477386,Mouse,Move,"X: 624, Y: 831"
1725112477487,Mouse,Move,"X: 624, Y: 831"
1725112477587,Mouse,Move,"X: 624, Y: 830"
1725112477688,Mouse,Move,"X: 624, Y: 830"
1725112477788,Mouse,Move,"X: 624, Y: 830"
1725112477889,Mouse,Move,"X: 624, Y: 830"
1725112477990,Mouse,Move,"X: 624, Y: 830"
1725112478090,Mouse,Move,"X: 624, Y: 830"
1725112478190,Mouse,Move,"X: 624, Y: 830"
1725112478290,Mouse,Move,"X: 624, Y: 830"
1725112478391,Mouse,Move,"X: 624, Y: 830"
1725112478492,Mouse,Move,"X: 624, Y: 830"
1725112478593,Mouse,Move,"X: 624, Y: 830"
1725112478694,Mouse,Move,"X: 624, Y: 830"
1725112478795,Mouse,Move,"X: 624, Y: 830"
1725112478896,Mouse,Move,"X: 624, Y: 830"
1725112478997,Mouse,Move,"X: 624, Y: 830"
1725112479097,Mouse,Move,"X: 624, Y: 830"
1725112479198,Mouse,Move,"X: 624, Y: 830"
1725112479298,Mouse,Move,"X: 624, Y: 830"
1725112479399,Mouse,Move,"X: 624, Y: 830"
1725112479499,Mouse,Move,"X: 624, Y: 830"
1725112479600,Mouse,Move,"X: 624, Y: 830"
1725112479700,Mouse,Move,"X: 624, Y: 830"
