Time (ms),Device,Action,Details
1725113161169,Keyboard,Press,Key: space
1725113161218,Keyboard,Release,Key: space
1725113161437,Keyboard,Press,Key: space
1725113161505,Keyboard,Release,Key: space
1725113163455,Keyboard,Press,Key: s
1725113163548,Keyboard,Release,Key: s
1725113163707,Keyboard,Press,Key: e
1725113163766,Keyboard,Release,Key: e
1725113164944,Keyboard,Press,Key: space
1725113165027,Keyboard,Release,Key: space
1725113165120,Keyboard,Press,Key: space
1725113165204,Keyboard,Release,Key: space
1725113167020,Keyboard,Press,Key: space
1725113167079,Keyboard,Release,Key: space
1725113168054,Keyboard,Press,Key: space
1725113168172,Keyboard,Release,Key: space
1725113169686,Keyboard,Press,Key: space
1725113169769,Keyboard,Release,Key: space
1725113169962,Keyboard,Press,Key: space
1725113170072,Keyboard,Release,Key: space
1725113170844,Keyboard,Press,Key: space
1725113170920,Keyboard,Release,Key: space
1725113170996,Keyboard,Press,Key: space
1725113171088,Keyboard,Release,Key: space
1725113171400,Keyboard,Press,Key: space
1725113171450,Keyboard,Release,Key: space
1725113171567,Keyboard,Press,Key: space
1725113171626,Keyboard,Release,Key: space
1725113171752,Keyboard,Press,Key: space
1725113171828,Keyboard,Release,Key: space
1725113171929,Keyboard,Press,Key: space
1725113171971,Keyboard,Release,Key: space
1725113172114,Keyboard,Press,Key: space
1725113172165,Keyboard,Release,Key: space
1725113172492,Keyboard,Press,Key: space
1725113172559,Keyboard,Release,Key: space
1725113172820,Keyboard,Press,Key: space
1725113172879,Keyboard,Release,Key: space
1725113172998,Keyboard,Press,Key: space
1725113173079,Keyboard,Release,Key: space
1725113173207,Keyboard,Press,Key: space
1725113173257,Keyboard,Release,Key: space
1725113173433,Keyboard,Press,Key: space
1725113173477,Keyboard,Release,Key: space
1725113173585,Keyboard,Press,Key: space
1725113173660,Keyboard,Release,Key: space
1725113173963,Keyboard,Press,Key: space
1725113174030,Keyboard,Release,Key: space
1725113174131,Keyboard,Press,Key: space
1725113174198,Keyboard,Release,Key: space
1725113174299,Keyboard,Press,Key: space
1725113174349,Keyboard,Release,Key: space
1725113174451,Keyboard,Press,Key: space
1725113174525,Keyboard,Release,Key: space
